track_id,path,instrument_vector,rhythm_vector,timbre_vector,harmony_vector,genre
track_0131632,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/32/131632.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23914135433486566, 0.9409952963152682, 0.00021488336674533676, 0.23923609228354278, 0.0005810019275384459, 0.0016479971734856816, 0.00976450565104586, 0.0022810076002202605, 0.0013069008740218214, 3.0321049534294096e-05]","[0.33553228266793567, 0.14803440800548573, 0.48191311654559127, 0.1142791144894515, 0.005222438590365165, 2.7223485224345997e-10, 0.7854617697720444, 0.0011853349793267108, 2.481073961645828e-06, -0.04999280803555447, 0.016383071784500054, 0.0046709189801385316, 0.0070475644440465635, 0.002376427316929606, -0.0015269424049839905, -0.0006635757876847738, -0.00211460798911924, -0.0008810265180391936, -0.001614595007485083, -0.0016950883832901403, 0.00011506528414862426, -0.00036366304680119743, 0.015351849826610933, 0.006028066455574254, 0.0054291240862377466, 0.0022679759434494763, 0.002592611495080779, 0.002542958218638805, 0.0023790972860201977, 0.002846414233389089, 0.002678922837571603, 0.002350238950070493, 0.00238428491521323, 0.002556666090071938, 0.0028443595949376424]","[0.16928272059206514, 0.07221728198035784, 0.6570747158701986, 0.05012774832033808, 0.03844287090503992, 0.02872374047192398, 0.05585186968245758, 0.04723191528971949, 0.7166162019709575, 0.08951912455713937, 0.0471579037726401, -0.020941252796357543]","[0.0,0.0,0.0,0.0,0.0,1.0]"
track_0802326,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/26/802326.npy,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23578810651308513, 0.94212668114907, 0.00029260476129925407, 0.2380109510271335, 0.0010636661644151417, 0.001184036450665966, 0.01178691369315106, 0.0028411461461821043, 0.0015638507169943438, 6.829861549641839e-05]","[0.3833247549332151, 0.21536474217827137, 0.42293026744971723, 0.13400218561597715, 0.004434490308011866, 3.5859555030706724e-09, 0.7797768157311569, -1.398641656588978e-05, 2.742268155567669e-06, -0.027580730837451398, 0.02156672543946379, 0.0003970893321086656, 0.006240977851538531, 0.0013720987520968709, 0.0010926110054523775, -0.0009038738814941761, -0.0001923029778808027, -0.0020302518332015484, -0.0011030132738241542, -0.0012258168457663224, -0.00021376364620646974, -0.0015192637653623775, 0.018339394086077456, 0.008358400791921171, 0.005700424247683312, 0.003986857467713143, 0.003199871203329573, 0.002875411026617143, 0.0026073928011293504, 0.0020959209422996123, 0.0020685612191722563, 0.002232306834909985, 0.0020350525980175364, 0.0017101007884711564, 0.0018302892454193824]","[0.14663510144584205, 0.06974141316239499, 0.6709468752996893, 0.05190011906788979, 0.03197934804082618, 0.01887491982972982, 0.04720021959062213, 0.032227493449563265, 0.7143886309784699, 0.07334646965580931, -0.018526314886712518, -0.007175799029910416]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_0625206,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/06/625206.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2414613587281976, 0.9398263444915445, 0.00018231753812713336, 0.2414971334881913, 0.0009223848448664226, 0.00101055672131632, 0.009636836529163249, 0.0024875081633945377, 0.0010131098181373594, 3.150794315302752e-05]","[0.3510992652980053, 0.13367734442515422, 0.4104216273511019, 0.08482806003757988, 0.003633877010972771, 9.292013061782307e-09, 0.8260048212855922, 4.222119456628439e-05, 2.6943729357474115e-06, -0.021485839680536172, 0.014408039829593513, 0.003925165790752086, 0.0024823526687573847, -0.00015588992046271387, 0.0010277828041962177, -0.000640412491939133, 0.0003997742501707109, -0.00044737134183942174, 0.0005400344582924083, -0.0006414323756556095, 0.000283220152797734, -0.0006947947168974608, 0.013292708062896369, 0.004679707979444978, 0.002799054754658139, 0.0018400027185985176, 0.001812379674850069, 0.0015588715179532292, 0.0013359888612255889, 0.0013522637354962694, 0.0013180747743202425, 0.0013092461388014532, 0.0012806866747791825, 0.001195844367356629, 0.0010978205847108683]","[0.1513956574092212, 0.0788684216506172, 0.665066964975499, 0.060810538174935855, 0.025478672789657986, 0.013100330797458917, 0.03824149973421573, 0.022547955677409512, 0.7102548704877427, 0.03337215670032531, 0.12558949673010286, 0.026591914269825066]","[0.0,0.0,0.0,0.0,1.0,0.0]"
track_0939255,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/939255.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.3017391084183006, 0.9035229273553769, 0.0003703001003320688, 0.3042103404603789, 0.0, 0.0013174536108030736, 0.0068525162025559125, 0.002575046364900601, 0.0006618554012843114, 1.581894546549566e-05]","[0.3529044302867511, 0.2666836181540785, 0.43449891088282433, 0.21829127241087146, 0.005171696364472174, 3.244192120726155e-06, 0.7503057752089314, 0.0009565573948835115, 4.5828602837484415e-06, -0.0585874562812708, 0.0227762785294287, 0.006150199935006733, 0.008601981632957206, 0.0033497888735001327, 0.0011938593495467737, 0.0004303719471315034, 0.0008316716900311384, 0.0017133004695957417, 0.002541078371983056, 0.0014537298745582984, 0.000903374112594217, 0.0013711414088189, 0.02280781970284177, 0.011265751622431295, 0.008680058531176853, 0.005728003352526802, 0.0035550093498205103, 0.003326037103420341, 0.0031005941921515637, 0.002856667653053483, 0.002411384590210285, 0.0022896497714650355, 0.0019266605293770445, 0.0020931982679996504, 0.0021963439328588977]","[0.16930065221343057, 0.09593621588760509, 0.6752925729961253, 0.05981008628559171, 0.023611749410901047, 0.017357777005359596, 0.033332036393602174, 0.02795626240659686, 0.6941568427542678, 0.08837925329656768, 0.01714166990967719, -0.09912814979727207]","[0.0,0.0,0.0,1.0,1.0,0.0]"
track_0168403,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/168403.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2842736243175759, 0.9152389806441947, 0.00019366543778872322, 0.2853751832743592, 0.00044890482144883893, 0.001578845533515026, 0.008832106664295092, 0.002368903065320658, 0.0008774272846873275, 1.1588337346406001e-05]","[0.37765125911275566, 0.13021373186008425, 0.3970618361969357, 0.08404262661068669, 0.0033001870008949152, 9.493156599052696e-09, 0.8215799430484678, -0.00037455509413262427, 2.1482946103293103e-06, -0.013093702551795131, 0.013860698003866516, 0.0011353923440353812, 0.0033134215946456595, 0.0010497166689789445, 0.0007750402805722028, 0.00013274396699147954, 0.0022261545520449433, -6.729950030872227e-05, 0.0002925755517636998, 0.00024922991015368214, 0.0006431283034269947, -0.0006955242732140895, 0.01566541710373949, 0.005401433624067569, 0.004079456422113762, 0.002306494804410598, 0.002078725247029355, 0.0016446541867408805, 0.0015223241196374887, 0.001284321933520273, 0.0014511832119097465, 0.0011972533642915844, 0.001128657749335133, 0.0010510486250381453, 0.0010001691906503934]","[0.10655432250687294, 0.022645253670702584, 0.6957041888882984, 0.01489704991953672, 0.022789722233926547, 0.01053614758564611, 0.03471247689730709, 0.018067573557639043, 0.7057835490422735, 0.02698543844589672, -0.051030800665154065, 0.01681007414785789]","[0.0,0.0,0.0,0.0,0.0,1.0]"
track_0383573,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/383573.npy,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3764372934283202, 0.8463773407594575, 0.002112956672405535, 0.3761677070042033, 0.000834029587668252, 0.0031757511603315944, 0.018831040264661057, 0.00782580405239351, 0.0026680339756908144, 4.576039243975525e-05]","[0.339731980936145, 0.15972614641268437, 0.4415073234503204, 0.09472399857772337, 0.003962924918983839, 9.209619367437407e-10, 0.8085610239316694, 4.111302595170361e-05, 4.102165652551085e-06, -0.02772560805367671, 0.014755075316567114, 0.0073450292461984005, 0.008454354421420054, 0.001508001808716872, 0.0038555205352615663, 0.0011035524158291726, 0.0022579788013867997, 0.0006660355430513024, 0.00070221495863539, 0.0005807415436337123, 0.0004053534784859727, -0.0003936793730642598, 0.013124693654361901, 0.005557776953836783, 0.0039274453293076045, 0.002919417031104186, 0.0020884834795050497, 0.001896517452659897, 0.0014566415736801549, 0.0012939266777394786, 0.0010780920371042792, 0.0011177036750353198, 0.0009980694548944442, 0.0011341896129179105, 0.0011454405581704408]","[0.13364207624996874, 0.05817672821439254, 0.6838983777839714, 0.03295794394921819, 0.01994842398733597, 0.010867934124016917, 0.027898647794928705, 0.017219659908466158, 0.7055487529124997, 0.08779695421657581, 0.04735826573609615, -0.024718221163458936]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1351134,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/34/1351134.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2700597147519348, 0.9234107150042882, 0.00031952299247525056, 0.27248185032913425, 0.0006888135723563706, 0.0015829107465819131, 0.010903286620211398, 0.003174133670929578, 0.0014149917372223864, 4.4427159074660806e-05]","[0.36224136679568153, 0.10624719270583793, 0.39062812181063467, 0.055974604872057264, 0.003162357301828014, 1.0705574221855823e-06, 0.8373843807654529, -7.97455794486719e-05, 2.3178278062412603e-06, -0.014947154368116873, 0.01009555947683852, 0.003441344772993395, 0.004326079320258204, 0.001039292909148438, 0.001724996005784497, 0.0006737829040491854, 0.0014357067663719233, 0.0002520756035942121, 0.0007218517262026748, 0.00033630952222475993, 0.0003309139433212438, -0.00035816817142896056, 0.012487698438076289, 0.0031379787622232524, 0.0018031967540196308, 0.0016419471065334283, 0.001597813010858666, 0.001059233135377645, 0.0011375300801025226, 0.0011437823118998157, 0.0009965159016545328, 0.0010204357381514563, 0.001114569045132121, 0.0010642969901199588, 0.0008981479973958758]","[0.14802395941723054, 0.06409451367824948, 0.6775606663343798, 0.055484880420498296, 0.022630129298168336, 0.008567577520795405, 0.03328906649069888, 0.015781872951218582, 0.7088650658535071, 0.07432199201968943, -0.04281760926304725, 0.004922284983311396]","[0.0,0.0,1.0,0.0,0.0,1.0]"
track_0035173,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/35173.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2658589118947834, 0.9262056404023741, 0.00018243920568129508, 0.26717470396222326, 0.0011978959989577354, 0.0008798524590568835, 0.007743716849099894, 0.004046915559669715, 0.0011140028886621259, 4.64519985792132e-05]","[0.3598244436192537, 0.15373443248195262, 0.4966295583633801, 0.13995627222220045, 0.006794966634691515, 1.4403183878896534e-07, 0.7587556030646135, -0.0008496861990233616, 9.93219163608693e-06, -0.048140072334408916, 0.043165751650868764, -0.0030813485891494395, 0.008061836521261648, 0.001924292369599057, 0.002670588357882039, 0.0015898268882350154, 0.0035434860204980206, 0.0009181142244403777, 0.0015493259042764647, -0.0006728148272691665, 0.00012418993747452647, 0.001289068923055722, 0.019769422492713504, 0.010583170465762421, 0.005005061682584608, 0.005152246485969309, 0.0037446631364526015, 0.002569352450091152, 0.0028810159389065916, 0.00259797311777581, 0.0022295179023616852, 0.002300187364077864, 0.002651561508740419, 0.002566381864678017, 0.0024388469242384234]","[0.11694465672617747, 0.052326222815826155, 0.6871914968665198, 0.03831562485726356, 0.013723250672894129, 0.013262237621094804, 0.020626419518189214, 0.019619556653997335, 0.7059822043772142, -0.004975468531749354, -0.0946291683821334, -0.03634246498065307]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_1233768,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/68/1233768.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24522214083649863, 0.9379280921985107, 0.0006123292823259675, 0.24507747792220416, 0.0009985007512361063, 0.0006746849123706291, 0.009272051048063014, 0.0023437158226352764, 0.0008542685538619889, 6.681189771213717e-05]","[0.3385421583218681, 0.13445018525747646, 0.4569757513465949, 0.096994010968394, 0.004373981556176285, 1.5787198454336882e-06, 0.8050065220740411, 0.00019098256371439802, 3.5146778953490923e-06, -0.016843796877699862, 0.020108427211584515, 0.005083813632783178, 0.005638099917537905, 0.0012955221784871998, 0.002034496228435535, -0.00023428678527862492, 0.0016228243741730152, -0.0005960000375771755, 0.0008662561941381195, -0.0004946044840234785, -0.000496254322639187, 0.0007386564489973699, 0.01376477693443519, 0.005483309938371594, 0.0029386942818642593, 0.002967018149090908, 0.003074856019249953, 0.0017294414823069868, 0.0017100777507278266, 0.0014106041810079376, 0.0019357978724017396, 0.0014203226256305221, 0.001410170153697092, 0.0013739341190419291, 0.0016404198330270527]","[0.16391885344419344, 0.055876988518802614, 0.6643639106364375, 0.04878583753153862, 0.026022671522675803, 0.014452402934994148, 0.03939833776705186, 0.027429123105235476, 0.7174462725063738, 0.013567873138933878, 0.0715753382132989, -0.05497272585348861]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_1023273,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/1023273.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[0.34011832680352844, 0.8755589882698536, 9.608301576143748e-05, 0.34297374381271334, 0.001136577867414529, 0.0009710418170274997, 0.008546409185295275, 0.0027846357941790334, 0.0013971204489002407, 4.0888964154308e-05]","[0.40039397020035367, 0.3314329108153768, 0.41295657217899395, 0.18689196873255878, 0.006937194231450013, 7.080655891042207e-06, 0.7176312628289088, 0.001984825698419229, 2.0276020890195196e-06, -0.08434137146900192, 0.02951276324114188, 0.0005580675306933749, -0.0005390279481116717, -0.002282121327039923, -0.004743807065267733, -0.004813875043253684, -0.003602236250757051, -0.0034522486129554943, -0.001176631496861818, -0.0010850508516056453, 0.0001858169504070595, 0.00047970575336291836, 0.031195828034429454, 0.013403409853544324, 0.006001700528744589, 0.003939502797262002, 0.002441213005840091, 0.0030483408305490606, 0.0027144708398102206, 0.0031656258057433267, 0.0025384127627416857, 0.0024442020877329224, 0.0020903339304137788, 0.0021488960328035623, 0.002523238538391782]","[0.2723174759758006, 0.09643425781006953, 0.6034482607468744, 0.08055792143738445, 0.05438563636798793, 0.037823719163013796, 0.08266363016918739, 0.06022747183350736, 0.6941527416109083, -0.20178437771019994, 0.09114257677994021, 0.013537197917315096]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_0026219,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/19/26219.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6421787597595666, 0.41825419602285213, 0.0007750043175128324, 0.6421680585401366, 5.7091720819536126e-05, 0.00314703735409068, 0.015554818744374744, 0.005862626400148311, 0.0017798038743895056, 0.0002332427059589374]","[0.3469642823849373, 0.20486922170231928, 0.4263894526258095, 0.21030088903869415, 0.004615763454841273, 1.06017324478805e-05, 0.78004596879629, -6.457960888373285e-05, 4.482760736837773e-06, -0.040311500538249743, 0.02484081278379582, 0.0023863128753969258, 0.00033677070681405267, 0.0003296838619787014, 0.000538001157191509, -0.0013528946732234712, 0.0002926801521397305, -0.0017401359640838456, 0.00034122745183564414, -0.00014539343548218822, -0.0006218871020237867, -0.001078832011269318, 0.02508726898714485, 0.009994640209459692, 0.005421060629926074, 0.006326808123546345, 0.0030579156681200706, 0.0029348755117802176, 0.0030035640611446434, 0.0034331632496478735, 0.0023440944026072814, 0.0026442001998773237, 0.0019133591611203318, 0.0018600535431651031, 0.002226023749326165]","[0.12156196274330983, 0.06913491258550238, 0.6965519112907257, 0.05720060074363835, 0.02150928719544817, 0.022125679892010454, 0.03108676989090213, 0.036405414647841236, 0.698118088800158, -0.03068149607565874, 0.017182932571499793, 0.011711930675133923]","[0.0,1.0,0.0,0.0,1.0,0.0]"
track_0553091,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/553091.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2360504180488488, 0.9425967583467193, 0.0005526554559741174, 0.23607074448755044, 0.0006204304696573508, 0.0010485989005885276, 0.007398288188658618, 0.002259961879688323, 0.000722979630712734, 1.3163292982308965e-05]","[0.3948217635998181, 0.16613524226945936, 0.402844460456691, 0.07826852552406371, 0.0036395747522365712, 5.613066599697997e-08, 0.804679848780829, 0.00010191224097327799, 1.8739315021939946e-06, -0.00746892630835693, 0.014111744995231967, 0.00015037416276925748, 0.004358058901098548, -0.0007860985978351897, 0.0007041442533915156, -0.0008085441868087444, 0.0007016173094088367, 0.0005832854363998734, -0.00028605167476457224, 0.0013029681512177773, 0.0005349184233965398, 0.0004719477561798446, 0.014249102882489475, 0.006016408387161455, 0.00380308387368949, 0.003248787408071979, 0.002636035820611148, 0.0025087946752622163, 0.002317517451550859, 0.0021545832143446677, 0.001780092401602895, 0.0019080314178622972, 0.0016843410896358174, 0.0017212743100624031, 0.0018362680681575196]","[0.13558067967441403, 0.0854776052842266, 0.6723783536742318, 0.07222212985804932, 0.034311076882438236, 0.02139638577090473, 0.04729902593099608, 0.03650076834643481, 0.7143874767758288, 0.01877677853366269, 0.03275804901591676, -0.004805032428269964]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1347896,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/96/1347896.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4810998678163129, 0.7330592243267954, 1.261593322617938e-05, 0.48069457332904614, 0.0010300597385944645, 0.0043202921511245, 0.0038527387478494352, 0.006715560838610121, 0.004486590819007897, 0.00014153309914869224]","[0.346460740205756, 0.2905649274388771, 0.49793229065009315, 0.2916107549846945, 0.020126044461477543, 3.057996571874566e-06, 0.5378306833572416, 0.0016088980750963934, 1.4025683124155191e-05, -0.38187349489574385, 0.14368450853932507, 0.0422515374324728, 0.0012973197049914605, 0.004806792699811926, 0.005140594425775918, -0.001913527356429823, -0.005332279315458262, -0.007371776079082172, -0.009039016775477788, -0.008586044028587106, -0.006986175705535047, -0.004939393629913194, 0.04555813139375269, 0.033565963885340576, 0.01761343930350535, 0.015706561233603672, 0.008223234033091824, 0.006394890121771766, 0.008768414474905157, 0.009607977042462775, 0.007831569814262912, 0.006925097135104432, 0.007273258368569104, 0.006073262395190008, 0.0058375149321029714]","[0.26412920820498126, 0.0788671725671869, 0.5207781877601119, 0.0849254917901429, 0.015158587079804395, 0.015943444032606828, 0.02436310107180487, 0.02746313129832007, 0.7249944215051364, -0.21289808355731774, 0.07305233184251217, -0.25977405881605686]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_0171074,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/74/171074.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.35051178699627844, 0.8688439492268791, 0.00014230907558528556, 0.34953492210276743, 0.0013735769669644367, 0.001000110248461258, 0.008143691262510735, 0.0025769998613410458, 0.0010711593157014504, 4.5772454659169405e-05]","[0.41183983508165184, 0.15986892008183737, 0.4524668800284217, 0.11291687141685394, 0.006809338415028764, 4.1549859288159974e-07, 0.7640773157683837, 0.0007280181361271181, 1.9658957357155853e-06, -0.03994591516952085, 0.033888324829893006, -0.008024366999651934, 0.005668741441468288, 0.00040630787188809163, -0.0019176255888674566, -0.0014512106468696385, -0.001438508596380767, -0.0039108525953813035, 0.0003951404224069728, -0.0018106618262769731, -0.0005802714491158251, -0.0014568176132358959, 0.02142516414591992, 0.007483792771838791, 0.006399967806548092, 0.0029759791450722135, 0.003140659256391641, 0.0032102080888945367, 0.0029742840893594554, 0.0024859436940639383, 0.002261063350129648, 0.002111459806364032, 0.0020894714566658543, 0.0020831476635693644, 0.002044843884872576]","[0.1935393890239744, 0.0561831793006063, 0.6198164983294498, 0.049494439543248996, 0.0405815622494761, 0.019621811038966038, 0.06566684714567515, 0.03613643961280511, 0.7076028004894008, 0.22952493871665217, -0.02476315241038986, -0.10543848394772565]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_1052660,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/60/1052660.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23617359877880084, 0.9425432438975865, 0.00020658381885302934, 0.2361725668080513, 0.00025979953199938976, 0.001887223674646695, 0.006467907897916728, 0.0031473779505128406, 0.0011711655487458485, 8.661997105428315e-06]","[0.40827838496241464, 0.08118027282922198, 0.38787273236695136, 0.07780489431106115, 0.004485826948262664, 8.279428324037996e-09, 0.8178003286754898, -2.1323501464152286e-05, 2.5102812683299402e-06, -0.022523829819135286, 0.020976069874715904, -0.007993882116398055, 0.009708903395441027, 0.0004371004963335293, 0.001653213056507219, -0.0010847764243703242, -0.0002733088617957164, 0.0005796862304726638, 3.539872664360144e-05, -0.00042221165853751784, 0.0006880586001490079, -0.0006777357794372022, 0.014338628038348698, 0.004669405521540847, 0.005196418733218466, 0.0029583549273557606, 0.002348134109606725, 0.0020676067076734594, 0.0016414165322359976, 0.002142917032168755, 0.0015100841847581366, 0.0016120034049616912, 0.0014278094091319487, 0.0014356999700992326, 0.0013599719422596897]","[0.10677562596379989, 0.043006749849758844, 0.6922828564604274, 0.03821286140809213, 0.018586385569013625, 0.009072248556428438, 0.025236711679017487, 0.014992277967547547, 0.7100119693493235, 0.010858097635505737, -0.018373751459153077, 0.01310343305133949]","[0.0,0.0,0.0,0.0,0.0,1.0]"
